Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
407,4.070,6.960,0.122,159.892,
408,4.080,6.966,0.120,159.893,
409,4.090,6.973,0.118,159.893,
410,4.100,6.981,0.116,159.893,
411,4.110,6.989,0.114,159.892,
412,4.120,6.993,0.111,159.892,
413,4.130,6.994,0.108,159.892,
414,4.140,6.995,0.107,159.892,
415,4.150,6.994,0.106,159.893,
416,4.160,6.994,0.108,159.893,
417,4.170,6.996,0.109,159.893,
418,4.180,6.999,0.110,159.893,
419,4.190,7.002,0.112,159.894,
420,4.200,7.004,0.113,159.894,
421,4.210,7.003,0.115,159.895,
422,4.220,6.999,0.116,159.895,
423,4.230,6.992,0.118,159.895,
424,4.240,6.988,0.122,159.895,
425,4.250,6.991,0.128,159.894,
426,4.260,6.997,0.135,159.894,
427,4.270,7.006,0.142,159.893,
428,4.280,7.013,0.148,159.892,
429,4.290,7.018,0.152,159.891,
430,4.300,7.019,0.155,159.891,
431,4.310,7.020,0.156,159.891,
432,4.320,7.023,0.155,159.891,
433,4.330,7.032,0.153,159.891,
434,4.340,7.040,0.150,159.890,
435,4.350,7.048,0.147,159.890,
436,4.360,7.052,0.143,159.890,
437,4.370,7.052,0.142,159.891,
438,4.380,7.046,0.139,159.891,
439,4.390,7.036,0.137,159.892,
440,4.400,7.029,0.136,159.893,
441,4.410,7.029,0.134,159.894,
442,4.420,7.035,0.131,159.895,
443,4.430,7.046,0.130,159.895,
444,4.440,7.057,0.127,159.896,
445,4.450,7.068,0.125,159.896,
446,4.460,7.076,0.122,159.896,
447,4.470,7.075,0.120,159.897,
448,4.480,7.068,0.118,159.898,
449,4.490,7.058,0.116,159.898,
450,4.500,7.047,0.113,159.899,
451,4.510,7.038,0.113,159.900,
452,4.520,7.032,0.114,159.901,
453,4.530,7.028,0.115,159.901,
454,4.540,7.027,0.116,159.903,
455,4.550,7.025,0.117,159.903,
456,4.560,7.021,0.118,159.903,
457,4.570,7.016,0.120,159.903,
458,4.580,7.014,0.120,159.903,
459,4.590,7.015,0.122,159.904,
460,4.600,7.023,0.122,159.904,
461,4.610,7.035,0.122,159.905,
462,4.620,7.052,0.120,159.906,
463,4.630,7.067,0.117,159.906,
464,4.640,7.072,0.115,159.906,
465,4.650,7.072,0.114,159.907,
466,4.660,7.070,0.116,159.907,
467,4.670,7.068,0.118,159.906,
468,4.680,7.068,0.121,159.906,
469,4.690,7.071,0.126,159.906,
470,4.700,7.074,0.129,159.905,
471,4.710,7.076,0.133,159.905,
472,4.720,7.073,0.137,159.904,
473,4.730,7.065,0.140,159.903,
474,4.740,7.051,0.142,159.903,
475,4.750,7.037,0.142,159.904,
476,4.760,7.027,0.139,159.904,
477,4.770,7.025,0.136,159.906,
478,4.780,7.031,0.131,159.906,
479,4.790,7.041,0.127,159.907,
480,4.800,7.049,0.123,159.908,
481,4.810,7.054,0.120,159.909,
482,4.820,7.056,0.118,159.909,
483,4.830,7.053,0.116,159.909,
484,4.840,7.051,0.116,159.908,
485,4.850,7.051,0.118,159.908,
486,4.860,7.057,0.118,159.908,
487,4.870,7.065,0.117,159.908,
488,4.880,7.075,0.116,159.907,
489,4.890,7.085,0.116,159.907,
490,4.900,7.091,0.117,159.907,
491,4.910,7.095,0.118,159.907,
492,4.920,7.094,0.121,159.906,
493,4.930,7.091,0.122,159.907,
494,4.940,7.086,0.122,159.906,
495,4.950,7.081,0.122,159.907,
496,4.960,7.079,0.123,159.907,
497,4.970,7.076,0.122,159.906,
498,4.980,7.073,0.122,159.907,
499,4.990,7.064,0.122,159.906,
500,5.000,7.056,0.122,159.906,
501,5.010,7.048,0.124,159.905,
502,5.020,7.043,0.123,159.905,
503,5.030,7.040,0.124,159.906,
504,5.040,7.039,0.124,159.907,
505,5.050,7.037,0.123,159.907,
506,5.060,7.033,0.122,159.908,
507,5.070,7.027,0.119,159.909,
508,5.080,7.021,0.116,159.910,
509,5.090,7.014,0.113,159.911,
510,5.100,7.007,0.114,159.912,
511,5.110,7.001,0.112,159.913,
512,5.120,6.996,0.109,159.914,
513,5.130,6.996,0.111,159.914,
514,5.140,6.997,0.113,159.914,
515,5.150,7.000,0.114,159.913,
516,5.160,7.006,0.120,159.912,
517,5.170,7.012,0.126,159.911,
518,5.180,7.018,0.131,159.910,
519,5.190,7.027,0.135,159.910,
520,5.200,7.040,0.139,159.910,
521,5.210,7.054,0.142,159.910,
522,5.220,7.070,0.144,159.909,
523,5.230,7.087,0.145,159.909,
524,5.240,7.104,0.143,159.909,
525,5.250,7.122,0.143,159.910,
526,5.260,7.136,0.144,159.909,
527,5.270,7.144,0.145,159.909,
528,5.280,7.150,0.147,159.909,
529,5.290,7.153,0.148,159.909,
530,5.300,7.150,0.150,159.909,
531,5.310,7.141,0.151,159.910,
532,5.320,7.125,0.152,159.910,
533,5.330,7.104,0.154,159.911,
534,5.340,7.079,0.154,159.911,
535,5.350,7.057,0.151,159.913,
536,5.360,7.040,0.149,159.913,
537,5.370,7.027,0.147,159.914,
538,5.380,7.019,0.145,159.915,
539,5.390,7.020,0.142,159.916,
540,5.400,7.026,0.139,159.916,
541,5.410,7.034,0.134,159.916,
542,5.420,7.039,0.129,159.917,
543,5.430,7.041,0.124,159.917,
544,5.440,7.038,0.119,159.917,
545,5.450,7.033,0.114,159.916,
546,5.460,7.028,0.109,159.917,
547,5.470,7.027,0.106,159.916,
