Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
551,5.510,0.671,-0.061,0.061,
552,5.520,0.732,-0.061,0.061,
553,5.530,0.488,0.000,0.061,
554,5.540,0.366,0.061,0.000,
555,5.550,0.244,0.183,0.000,
556,5.560,0.244,0.183,0.000,
557,5.570,0.305,0.244,-0.061,
558,5.580,0.122,0.244,0.000,
559,5.590,0.305,0.366,0.000,
560,5.600,0.244,0.305,-0.061,
561,5.610,0.122,0.305,0.000,
562,5.620,0.122,0.366,-0.061,
563,5.630,0.000,0.244,0.000,
564,5.640,0.000,0.183,0.000,
565,5.650,0.000,0.122,0.000,
566,5.660,0.000,0.183,0.000,
567,5.670,0.305,0.122,0.000,
568,5.680,0.183,0.122,0.000,
569,5.690,0.000,0.061,0.000,
570,5.700,-0.610,0.000,0.000,
571,5.710,-0.854,0.000,0.061,
572,5.720,-1.099,0.000,0.122,
573,5.730,-1.465,0.000,0.061,
574,5.740,-0.977,-0.061,0.000,
575,5.750,-0.488,-0.244,0.000,
576,5.760,0.000,-0.183,0.000,
577,5.770,0.183,-0.122,0.061,
578,5.780,0.183,-0.183,0.061,
579,5.790,0.000,0.000,0.061,
580,5.800,-0.183,0.000,0.061,
581,5.810,-0.488,-0.122,0.000,
582,5.820,-0.732,0.000,0.122,
583,5.830,-0.549,0.000,0.000,
584,5.840,-0.122,0.061,0.000,
585,5.850,0.305,0.061,0.000,
586,5.860,0.732,0.000,-0.061,
587,5.870,0.732,0.122,0.000,
588,5.880,0.427,0.183,-0.061,
589,5.890,0.061,0.244,0.000,
590,5.900,0.122,0.122,0.000,
591,5.910,0.366,0.122,0.000,
592,5.920,0.732,0.061,0.000,
593,5.930,1.099,0.061,0.000,
594,5.940,1.343,0.061,-0.061,
595,5.950,1.343,0.122,-0.061,
596,5.960,1.526,0.183,0.000,
597,5.970,1.221,0.122,-0.061,
598,5.980,1.282,0.183,0.000,
599,5.990,1.160,0.000,0.000,
600,6.000,1.160,0.000,0.061,
601,6.010,1.038,-0.122,0.061,
602,6.020,0.610,-0.305,0.061,
603,6.030,-1.648,-0.305,0.000,
604,6.040,2.686,-0.244,0.000,
605,6.050,0.366,-0.122,0.000,
606,6.060,-0.366,-0.122,0.000,
607,6.070,-1.160,0.000,0.000,
608,6.080,-0.793,0.000,0.000,
609,6.090,-1.221,0.000,0.000,
610,6.100,-0.305,0.000,0.000,
611,6.110,-0.488,0.000,0.000,
612,6.120,-0.122,0.000,0.000,
613,6.130,0.000,0.000,-0.061,
614,6.140,0.732,0.000,0.000,
615,6.150,0.977,0.000,0.000,
616,6.160,0.854,-0.061,0.000,
617,6.170,0.793,0.000,0.000,
618,6.180,0.305,-0.061,0.000,
619,6.190,0.000,-0.183,0.000,
620,6.200,-0.061,-0.122,0.061,
621,6.210,0.183,-0.183,0.000,
622,6.220,0.061,-0.244,0.000,
623,6.230,0.549,-0.305,0.122,
624,6.240,0.427,-0.305,0.183,
625,6.250,0.183,-0.244,0.183,
626,6.260,0.793,-0.122,0.061,
