Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
581,5.810,43.2,27.0,107.6,
582,5.820,43.8,27.3,108.0,
583,5.830,44.3,27.7,108.4,
584,5.840,44.9,28.1,108.7,
585,5.850,45.5,28.5,109.1,
586,5.860,46.1,29.0,109.6,
587,5.870,46.7,29.5,110.0,
588,5.880,47.2,30.1,110.5,
589,5.890,47.7,30.8,111.0,
590,5.900,48.2,31.5,111.5,
591,5.910,48.8,32.2,112.0,
592,5.920,49.3,33.0,112.5,
593,5.930,49.8,33.9,113.0,
594,5.940,50.4,34.8,113.5,
595,5.950,51.0,35.7,114.1,
596,5.960,51.6,36.7,114.6,
597,5.970,52.3,37.8,115.2,
598,5.980,53.0,38.9,115.8,
599,5.990,53.8,40.1,116.4,
600,6.000,54.4,41.3,116.9,
601,6.010,55.2,42.7,117.4,
602,6.020,55.9,44.1,117.8,
603,6.030,56.5,45.6,118.2,
604,6.040,57.0,47.2,118.5,
605,6.050,57.2,48.8,118.7,
606,6.060,57.5,50.5,118.9,
607,6.070,58.0,52.0,119.2,
608,6.080,58.5,53.5,119.6,
609,6.090,59.1,55.0,119.9,
610,6.100,59.8,56.4,120.2,
611,6.110,60.5,57.8,120.3,
612,6.120,61.1,59.1,120.4,
613,6.130,61.6,60.2,120.2,
614,6.140,62.0,61.2,120.0,
615,6.150,62.3,62.1,119.7,
616,6.160,62.5,62.9,119.2,
617,6.170,62.6,63.5,118.7,
618,6.180,62.7,64.2,118.0,
619,6.190,62.5,64.7,117.1,
620,6.200,62.2,65.2,116.2,
621,6.210,61.6,65.5,115.1,
622,6.220,60.9,65.6,113.8,
623,6.230,60.0,65.7,112.5,
624,6.240,59.0,65.7,111.0,
625,6.250,58.1,65.7,109.3,
626,6.260,57.3,65.5,107.7,
627,6.270,56.8,65.3,106.3,
628,6.280,56.1,65.1,105.0,
629,6.290,55.4,65.0,103.8,
630,6.300,54.5,64.8,102.6,
631,6.310,53.7,64.8,101.4,
632,6.320,52.9,64.8,100.3,
633,6.330,52.1,64.9,99.3,
634,6.340,51.3,65.0,98.3,
635,6.350,50.3,65.2,97.2,
636,6.360,49.2,65.4,96.2,
637,6.370,47.9,65.7,95.1,
638,6.380,46.6,65.9,93.8,
639,6.390,45.1,66.2,92.4,
640,6.400,43.6,66.4,91.0,
641,6.410,41.9,66.6,89.4,
642,6.420,40.1,66.7,87.8,
643,6.430,38.2,66.8,86.0,
644,6.440,36.5,66.8,84.2,
645,6.450,34.8,66.7,82.4,
646,6.460,33.2,66.6,80.6,
647,6.470,31.8,66.4,78.9,
648,6.480,30.4,66.2,77.2,
649,6.490,29.0,66.0,75.6,
650,6.500,27.6,65.8,73.9,
651,6.510,26.1,65.5,72.2,
652,6.520,24.9,65.2,70.6,
653,6.530,23.7,64.8,69.1,
654,6.540,22.7,64.5,67.6,
655,6.550,21.6,64.2,66.2,
656,6.560,20.5,63.9,64.7,
657,6.570,19.2,63.6,63.2,
658,6.580,17.9,63.3,61.7,
659,6.590,16.6,63.1,60.2,
660,6.600,15.4,62.8,58.8,
661,6.610,14.1,62.5,57.3,
662,6.620,12.9,62.1,56.0,
663,6.630,11.8,61.7,54.7,
664,6.640,10.7,61.3,53.4,
665,6.650,9.7,60.8,52.3,
666,6.660,8.6,60.3,51.2,
667,6.670,7.6,59.7,50.1,
668,6.680,6.7,59.2,49.0,
669,6.690,5.8,58.5,48.0,
670,6.700,5.0,57.9,46.9,
671,6.710,4.2,57.2,46.0,
672,6.720,3.5,56.5,45.2,
673,6.730,2.9,55.8,44.4,
674,6.740,2.3,55.1,43.6,
675,6.750,1.9,54.4,42.9,
676,6.760,1.3,53.7,42.2,
677,6.770,0.8,52.9,41.5,
678,6.780,0.4,52.0,40.8,
679,6.790,0.0,51.2,40.2,
680,6.800,-0.3,50.3,39.7,
681,6.810,-0.7,49.5,39.1,
682,6.820,-0.9,48.6,38.7,
683,6.830,-1.2,47.8,38.2,
684,6.840,-1.4,46.9,37.7,
685,6.850,-1.6,45.9,37.3,
686,6.860,-1.7,44.9,37.0,
687,6.870,-1.7,43.9,36.6,
688,6.880,-1.7,42.7,36.4,
689,6.890,-1.5,41.5,36.2,
690,6.900,-1.2,40.3,36.0,
691,6.910,-0.7,38.9,35.9,
692,6.920,-0.2,37.4,35.8,
693,6.930,0.5,35.9,35.7,
694,6.940,1.4,34.3,35.7,
695,6.950,2.4,32.6,35.7,
696,6.960,3.4,30.9,35.8,
697,6.970,4.5,29.0,35.8,
698,6.980,5.9,27.0,35.8,
699,6.990,7.3,25.0,35.9,
700,7.000,8.6,22.8,35.9,
701,7.010,10.1,20.6,36.0,
702,7.020,11.8,18.4,36.0,
703,7.030,13.5,16.2,36.2,
704,7.040,15.2,13.9,36.3,
705,7.050,17.0,11.6,36.4,
706,7.060,18.9,9.3,36.5,
707,7.070,20.8,7.0,36.7,
708,7.080,23.0,4.6,36.9,
