Frame,Time,RightBicepsBrachiiCaputBrevis,RightTricepsBrachiiCaputLongus,LeftBicepsBrachiiCaputBrevis,LeftTricepsBrachiiCaputLongus,RightTrapeziusDescendens,LeftTrapeziusDescendens,RightLatissimusDorsi,LeftLatissimusDorsi
10766,10.766,-0.280227,-0.021766,-0.027484,0.012374,-0.104378,-0.137840,-0.016027,0.005757
10767,10.767,-0.286463,-0.015578,0.008716,0.009076,-0.026044,-0.367054,-0.023325,0.002596
10768,10.768,-0.254301,-0.009890,0.042705,0.015252,-0.120003,-0.596450,-0.030120,-0.000235
10769,10.769,-0.207738,0.017632,0.064781,0.014160,-0.309676,-0.268133,-0.026027,-0.008316
10770,10.770,-0.149909,0.013436,0.053019,0.010204,-0.445329,0.125258,0.006553,-0.001035
10771,10.771,-0.097177,0.002386,0.013056,-0.000671,-0.322115,0.283843,0.036063,0.005535
10772,10.772,-0.062125,-0.007576,-0.024028,-0.011515,-0.075272,0.428351,0.054855,0.036116
10773,10.773,-0.053855,-0.022589,-0.038273,-0.007615,0.220746,0.385404,0.057500,0.031684
10774,10.774,-0.131588,-0.019993,-0.068911,0.008658,0.499180,0.425717,0.073331,0.011676
10775,10.775,-0.210043,-0.017719,-0.072717,0.006341,0.607788,0.462432,0.064295,-0.013769
10776,10.776,-0.218645,-0.011184,-0.032575,0.012329,0.444146,0.430084,0.050457,-0.010600
10777,10.777,-0.188888,-0.009225,-0.016571,-0.000769,0.176073,0.340989,0.038042,-0.013513
10778,10.778,-0.127478,-0.000016,-0.021159,0.004277,0.068267,0.205517,0.026741,-0.027287
10779,10.779,-0.056290,0.004966,0.000878,0.002729,0.101433,0.033043,0.024425,-0.010089
10780,10.780,0.067361,0.015551,-0.003113,0.004084,0.191201,-0.079116,0.022218,-0.021311
10781,10.781,0.185291,0.022461,0.000279,0.023064,0.272912,-0.099675,0.023639,-0.011237
10782,10.782,0.292450,0.038885,-0.003159,0.031231,0.298035,-0.044476,0.031080,0.001740
10783,10.783,0.361906,0.036720,-0.000541,0.028944,0.276331,-0.028096,0.035089,-0.013521
10784,10.784,0.374213,0.046928,0.012980,0.017920,0.215982,-0.013301,0.026407,-0.027763
10785,10.785,0.385305,0.030271,0.015160,0.016072,0.123898,-0.027615,0.034406,-0.018483
10786,10.786,0.353555,0.005688,0.003728,0.021851,0.074037,-0.065631,0.037782,-0.016791
10787,10.787,0.229378,0.002599,-0.006696,0.013612,-0.001811,-0.031297,0.024167,-0.021337
10788,10.788,0.077084,-0.000147,-0.020052,0.006226,-0.042921,-0.021197,-0.006004,-0.008797
10789,10.789,-0.066276,-0.019126,-0.022163,0.010527,-0.105546,-0.012023,-0.018800,-0.003707
10790,10.790,-0.160061,-0.031351,-0.002678,0.004531,-0.139715,-0.021039,-0.030176,0.006992
10791,10.791,-0.211971,-0.042447,0.010502,-0.002992,-0.170748,-0.029186,-0.040435,0.005657
10792,10.792,-0.198521,-0.048520,0.027186,0.004550,-0.161233,-0.050891,-0.036632,0.006874
10793,10.793,-0.186643,-0.039280,0.015449,0.000281,-0.135078,-0.057765,-0.021186,0.007954
10794,10.794,-0.049929,-0.020794,0.016905,-0.012261,-0.111153,-0.064082,-0.012575,0.006999
10795,10.795,0.040447,-0.003708,0.018203,-0.013797,-0.103304,-0.080669,0.010205,-0.001395
10796,10.796,0.088829,0.007219,0.015968,-0.008385,-0.083439,-0.105612,0.037694,-0.006925
10797,10.797,0.132992,0.025426,0.013890,-0.009547,-0.112377,-0.119551,0.049024,-0.003854
10798,10.798,0.173111,0.057540,0.011985,-0.010518,-0.170963,-0.108388,0.099143,-0.014187
10799,10.799,0.159225,0.053028,-0.004986,0.003748,-0.178877,-0.105396,0.135283,-0.007292
10800,10.800,0.054328,0.033030,0.005577,0.006006,-0.186226,-0.096083,0.129479,-0.003620
10801,10.801,-0.044499,0.029517,-0.001142,0.004715,-0.128174,-0.117276,0.089102,-0.002687
10802,10.802,-0.084027,0.032815,-0.011062,0.006634,-0.042431,-0.125794,0.052376,0.000231
10803,10.803,-0.120715,0.018032,-0.016729,0.000108,0.014705,-0.113815,0.018947,0.014154
10804,10.804,-0.112986,-0.022943,-0.012754,0.001687,0.045540,-0.098524,-0.046858,0.020084
10805,10.805,-0.106451,-0.075769,-0.011989,-0.003499,0.055119,-0.076131,-0.112817,0.014334
10806,10.806,-0.066463,-0.097030,-0.003777,0.004157,0.012786,-0.067360,-0.138340,0.029403
10807,10.807,0.000782,-0.064719,0.005971,0.005390,0.021701,-0.053784,-0.192613,0.039428
10808,10.808,0.063989,-0.011763,0.006785,0.001538,-0.012496,-0.016945,-0.185108,0.018869
10809,10.809,0.104341,0.023749,0.015047,0.005631,-0.030702,0.019678,-0.191085,-0.005967
10810,10.810,0.094057,0.030156,-0.000389,-0.004667,-0.035906,0.043231,-0.161357,0.003701
10811,10.811,0.042052,0.047556,0.001080,-0.008893,-0.030400,0.064920,-0.134350,-0.011279
10812,10.812,0.020555,0.063458,-0.012494,0.001080,-0.083766,0.044589,-0.090284,-0.030516
10813,10.813,-0.010905,0.049104,-0.001135,0.005110,-0.162298,-0.010412,-0.001787,-0.023365
10814,10.814,-0.029035,0.035982,0.009065,0.006409,-0.152140,-0.034079,0.061583,-0.012296
10815,10.815,-0.026464,0.039984,-0.009364,0.003630,-0.104863,0.029627,0.119349,-0.010335
10816,10.816,-0.015502,0.021994,-0.012100,0.008450,-0.027279,0.037867,0.150725,-0.004829
10817,10.817,0.026244,0.012270,0.012258,0.009526,0.066532,0.045182,0.122544,0.003565
10818,10.818,0.018295,-0.020651,-0.011039,0.002794,0.053935,0.051868,0.096888,0.014178
10819,10.819,-0.031693,-0.042578,-0.044277,-0.005470,-0.072755,0.032354,0.026546,0.015484
10820,10.820,-0.027067,-0.038610,-0.066518,-0.020175,-0.224576,-0.055515,-0.039577,0.016608
10821,10.821,-0.034517,-0.027706,-0.062906,-0.022042,-0.286013,-0.244450,-0.099758,0.006253
10822,10.822,-0.052001,-0.017819,-0.059652,-0.020053,-0.156809,-0.216891,-0.122896,0.010272
10823,10.823,-0.061579,-0.011151,-0.022608,-0.018265,0.041629,-0.132494,-0.132186,0.011948
10824,10.824,-0.038860,-0.013963,-0.013171,-0.016493,0.126180,0.040106,-0.096513,0.000620
10825,10.825,-0.000687,-0.000193,-0.052601,-0.017941,0.173060,0.197025,-0.064062,-0.013244
10826,10.826,0.013514,0.032200,-0.068775,-0.030411,0.243932,0.298666,-0.034693,0.003515
10827,10.827,0.065123,0.027908,0.003785,-0.018542,0.181708,0.316997,0.013423,0.001356
10828,10.828,0.070602,0.016182,0.076605,-0.020064,0.101357,0.266379,0.032754,-0.000616
10829,10.829,-0.015205,-0.016537,0.086002,-0.024134,0.048730,0.250800,0.026995,0.008767
10830,10.830,-0.097241,-0.038434,0.077321,-0.012817,-0.018589,0.208676,0.032201,-0.002946
10831,10.831,-0.129775,-0.042224,0.053948,-0.014370,-0.045683,0.195637,0.036910,-0.016687
10832,10.832,-0.140605,-0.052963,-0.010199,-0.026916,0.007762,0.160700,0.032461,-0.014686
10833,10.833,-0.098762,-0.056098,-0.001569,-0.032041,0.070529,0.108328,0.036282,-0.012823
10834,10.834,-0.045415,-0.053145,0.037477,-0.021460,0.008827,-0.034090,0.032650,-0.029567
10835,10.835,0.002947,-0.033952,0.030257,-0.017505,-0.015785,-0.135873,0.035759,-0.031611
10836,10.836,-0.030834,-0.016667,0.049367,-0.008850,0.061339,-0.117544,0.038520,-0.017246
10837,10.837,-0.015020,-0.005505,0.078436,-0.003412,0.070449,-0.067215,0.057517,-0.015228
10838,10.838,0.020442,0.004634,0.104777,-0.004595,0.135697,-0.021292,0.045024,-0.016752
10839,10.839,0.081713,0.028838,0.109385,0.009271,0.246867,-0.062648,0.029289,0.006437
10840,10.840,0.140349,0.038718,0.096176,0.011133,0.261252,-0.049710,0.023014,0.009824
10841,10.841,0.162163,0.041683,0.060186,0.005360,0.108022,-0.014579,0.009800,-0.004886
10842,10.842,0.196264,0.055448,0.036085,0.010231,-0.074368,0.038280,0.011306,-0.002020
10843,10.843,0.136601,0.062776,0.023004,0.011563,-0.146733,0.086375,0.018744,0.005407
10844,10.844,0.018012,0.065061,0.003218,0.007326,-0.033448,0.095626,0.017222,0.012143
10845,10.845,-0.201751,0.034536,-0.000154,-0.001649,0.109325,0.057041,0.010810,0.030698
10846,10.846,-0.292031,0.012674,-0.016453,-0.002837,0.201401,-0.006641,0.016261,0.048036
10847,10.847,-0.320051,0.008909,-0.019305,0.004256,0.284220,-0.083884,0.015134,0.045924
10848,10.848,-0.247266,0.012563,-0.005628,0.010494,0.267583,-0.114627,0.014175,0.039963
10849,10.849,-0.091434,0.009438,-0.003360,0.011134,0.224618,-0.161579,0.013250,0.056867
10850,10.850,0.049898,0.000677,-0.019076,0.014649,0.160522,-0.117976,0.010967,0.054818
10851,10.851,0.215609,-0.018458,-0.033436,0.005133,0.079406,-0.109608,0.000189,0.032479
10852,10.852,0.371548,-0.040848,-0.024262,0.013712,-0.056711,-0.144533,-0.004569,0.047522
10853,10.853,0.472364,-0.043806,-0.026028,0.010273,-0.297882,-0.215098,-0.011726,0.044949
10854,10.854,0.490048,-0.013775,-0.021487,0.013096,-0.659242,-0.223896,-0.010784,0.012762
10855,10.855,0.472629,0.006102,-0.025531,0.006452,-0.707722,-0.093795,-0.003283,-0.009111
10856,10.856,0.273044,-0.004783,-0.036825,0.005394,-0.664502,0.110677,-0.008829,-0.028991
10857,10.857,0.028493,0.005025,-0.032188,0.001476,-0.387399,0.247026,-0.009940,-0.010784
10858,10.858,-0.136044,0.002221,-0.019555,-0.002254,0.008583,0.223356,-0.009338,-0.013887
10859,10.859,-0.225659,-0.000345,-0.024478,-0.001918,0.165957,-0.022257,-0.008825,-0.022629
10860,10.860,-0.198751,-0.012562,-0.047311,-0.003773,0.309385,0.011528,-0.012480,-0.019898
10861,10.861,-0.174376,-0.028025,-0.070163,0.000810,0.265271,0.042395,-0.014198,-0.022251
10862,10.862,-0.107382,-0.042138,-0.067189,0.003705,0.146056,0.070532,-0.005357,-0.028882
10863,10.863,-0.087156,-0.047632,-0.108366,0.011172,0.037735,0.145437,-0.004063,-0.031003
10864,10.864,-0.031619,-0.032365,-0.055529,0.012045,0.004690,0.124118,-0.007089,-0.018091
10865,10.865,0.019019,-0.001747,-0.034291,0.016470,0.034455,0.104776,-0.012103,-0.023281
10866,10.866,0.034523,0.020171,-0.027924,0.017162,0.061523,-0.023862,-0.012704,-0.031041
10867,10.867,-0.062511,0.023922,-0.022231,0.011764,0.036887,-0.174483,-0.004697,-0.021596
10868,10.868,-0.074844,0.027319,-0.006364,0.005184,0.103784,-0.194147,-0.001481,-0.010492
10869,10.869,-0.063195,0.017338,0.007964,0.002501,0.123599,-0.100931,-0.005912,-0.015316
10870,10.870,-0.073377,0.008366,0.003526,0.006080,0.104578,-0.016261,-0.001628,-0.003075
10871,10.871,-0.101552,0.005494,0.023480,0.010858,-0.013813,-0.000665,0.003622,-0.001683
10872,10.872,-0.058096,0.002983,0.048950,0.011266,-0.182601,0.069078,0.004284,-0.018905
10873,10.873,-0.002988,0.005079,0.032709,0.011712,-0.429231,0.081846,-0.005215,-0.025781
10874,10.874,0.061671,-0.001086,0.000041,0.012192,-0.593290,0.093815,-0.009286,-0.032145
10875,10.875,0.070976,-0.010473,-0.012807,0.013363,-0.384774,0.042463,-0.015496,-0.034305
10876,10.876,0.079697,-0.012219,-0.040418,0.008613,-0.086866,-0.004313,-0.018608,-0.032913
10877,10.877,0.087963,0.004701,-0.029307,0.005556,0.270456,-0.012664,-0.002718,-0.037784
10878,10.878,0.095655,0.006896,-0.012601,-0.003243,0.510714,-0.004977,0.004075,-0.042141
10879,10.879,0.079460,0.004831,-0.015198,-0.004418,0.554140,-0.026695,-0.014166,-0.033605
10880,10.880,0.075288,0.010338,0.004122,-0.007612,0.434918,-0.046533,-0.006722,-0.018982
10881,10.881,0.042376,0.015326,-0.008029,-0.002312,0.398693,-0.064663,0.000056,-0.021255
10882,10.882,0.021232,0.004584,0.025823,-0.001405,0.234504,-0.081228,-0.001810,-0.019631
10883,10.883,0.018125,0.000441,0.089081,-0.002197,0.085501,-0.047932,0.000180,-0.004634
10884,10.884,0.029824,0.011716,0.115185,0.007831,-0.050013,-0.017739,0.001975,0.009317
10885,10.885,0.047247,0.013205,0.107701,0.000972,-0.074729,-0.014678,-0.002501,0.014618
10886,10.886,0.033501,0.011831,0.100905,-0.000125,-0.186814,-0.055710,-0.001064,0.009239
10887,10.887,-0.006477,-0.007099,0.030061,-0.007800,-0.206857,-0.115347,-0.002165,0.010488
10888,10.888,-0.093384,-0.048149,-0.035804,-0.014943,-0.262047,-0.155084,0.001131,0.019919
10889,10.889,-0.205761,-0.053809,-0.043940,-0.008398,-0.514267,-0.219628,0.002180,0.020912
10890,10.890,-0.189203,-0.027169,-0.051267,-0.007436,-1.055503,-0.228738,0.001348,0.026333
10891,10.891,-0.146296,-0.012740,-0.043799,-0.014253,-1.133017,-0.143222,0.003903,0.025153
10892,10.892,-0.107376,-0.017132,-0.075860,-0.026312,-0.781628,-0.017387,0.013884,0.027696
10893,10.893,-0.048782,-0.005331,-0.058313,-0.027875,-0.077955,0.099569,0.009837,0.033456
10894,10.894,0.004317,-0.016228,0.000516,-0.026209,0.578665,0.144634,0.008678,0.040235
10895,10.895,0.052616,-0.006515,0.055364,-0.013535,1.005650,0.157796,0.007693,0.026039
10896,10.896,0.096664,0.014166,0.076997,-0.004936,0.929119,0.169587,0.006697,-0.004721
10897,10.897,0.121204,0.027727,0.109738,0.005876,0.718576,0.157285,0.002174,-0.026837
10898,10.898,0.072835,0.039927,0.116011,0.012977,0.398448,0.125349,0.006455,-0.015110
10899,10.899,0.015957,0.046394,0.100673,0.014314,0.107631,0.058256,0.007209,-0.018777
10900,10.900,-0.021553,0.052351,0.067354,0.013435,0.054938,0.048919,0.013728,-0.015692
10901,10.901,0.001224,0.050347,0.019210,0.016600,0.103410,0.025003,0.006024,-0.000946
10902,10.902,-0.016694,0.024841,-0.012779,0.008238,0.060112,0.031606,0.003069,0.007001
10903,10.903,0.001988,-0.000664,-0.029895,0.005111,0.099936,0.037600,0.002316,0.004483
10904,10.904,0.051140,-0.037177,-0.034888,0.002123,0.063993,-0.015713,0.003274,0.015492
10905,10.905,0.097227,-0.061469,-0.039459,-0.002404,0.162353,-0.037279,-0.001847,-0.003153
10906,10.906,0.057182,-0.065958,-0.052449,-0.010156,0.251715,-0.030881,-0.006612,-0.010634
10907,10.907,0.020679,-0.062139,-0.063959,-0.011138,0.225189,-0.013316,-0.010689,0.004730
10908,10.908,-0.022440,-0.029368,-0.059950,-0.008395,0.004719,-0.071799,-0.010043,0.002563
10909,10.909,-0.004538,-0.007422,-0.042943,-0.014278,-0.142131,-0.142132,-0.005168,0.008051
10910,10.910,0.001164,-0.003580,0.002673,-0.010530,-0.221397,-0.113591,-0.004519,0.023212
10911,10.911,-0.032165,-0.000076,0.100399,0.000160,-0.244368,-0.173588,-0.000345,0.041604
10912,10.912,-0.080218,0.009704,0.114938,0.004772,-0.220691,-0.102452,0.006507,0.048876
10913,10.913,-0.138107,0.018466,0.077864,0.008884,-0.280745,-0.073544,0.007411,0.042298
10914,10.914,-0.098625,0.054134,0.043971,0.017720,-0.188082,-0.030031,0.009990,0.048413
10915,10.915,-0.005666,0.068524,0.034334,0.020967,-0.036992,0.056344,0.012202,0.065224
10916,10.916,0.083062,0.055374,0.025587,0.019975,0.105025,0.114248,0.004429,0.067491
10917,10.917,0.117975,0.035459,0.017656,0.013567,0.197708,0.041735,-0.007078,0.065562
10918,10.918,0.107952,0.024653,-0.005105,0.011022,0.148353,0.051552,-0.002518,0.052672
10919,10.919,0.060867,0.021414,-0.026024,-0.000509,0.104707,0.112242,-0.003875,0.044350
10920,10.920,0.035290,0.012571,-0.070970,-0.009006,-0.018104,0.089336,-0.007621,0.021518
10921,10.921,-0.034939,-0.006579,-0.088256,-0.019720,-0.100372,0.082875,0.009443,-0.008064
10922,10.922,-0.044113,-0.018951,-0.136148,-0.026728,-0.084265,-0.013412,0.016692,-0.019712
10923,10.923,-0.069611,-0.012353,-0.116662,-0.020554,0.013081,-0.109740,0.014454,-0.015990
10924,10.924,-0.165590,-0.020456,-0.079251,-0.008643,0.061492,0.043518,0.009296,-0.027137
10925,10.925,-0.235633,-0.038828,-0.049884,-0.005539,-0.078622,0.208924,-0.005033,-0.017129
10926,10.926,-0.206680,-0.036323,-0.001864,0.005824,-0.134885,0.322175,-0.003307,-0.025723
10927,10.927,-0.128487,-0.020597,0.043022,0.004135,-0.017078,0.343785,-0.001774,-0.050213
10928,10.928,-0.034119,-0.010276,0.071796,0.002584,-0.000881,0.289529,0.002655,-0.040177
10929,10.929,0.054595,-0.008227,0.044704,-0.006427,-0.096576,0.240194,-0.009998,-0.054846
10930,10.930,0.112365,-0.002974,0.020050,-0.003427,-0.133152,0.103544,-0.005066,-0.057325
10931,10.931,0.164591,-0.001293,-0.002345,0.001609,-0.144100,-0.062003,0.005450,-0.049826
10932,10.932,0.136224,-0.008084,-0.030708,0.009868,-0.050046,-0.083217,0.012238,-0.020339
10933,10.933,0.075756,-0.011683,-0.049267,0.001889,0.038336,-0.021208,0.005840,-0.008282
10934,10.934,0.020971,-0.001239,-0.052894,0.002729,-0.018626,-0.001633,0.002480,0.010038
10935,10.935,0.013685,-0.010743,-0.074174,-0.002000,-0.174456,0.016335,-0.004922,0.000448
10936,10.936,-0.031698,-0.027003,-0.093822,-0.011644,-0.152049,-0.120018,-0.004225,-0.032318
10937,10.937,-0.049399,-0.038004,-0.096746,-0.000469,-0.010429,-0.210975,0.008485,-0.036496
10938,10.938,-0.033833,-0.015349,-0.063698,0.006986,0.192071,-0.158717,0.002740,-0.032404
10939,10.939,0.009442,0.005602,-0.011007,0.002760,0.217998,-0.050017,-0.009272,-0.021406
10940,10.940,0.049954,0.024876,0.038180,-0.003645,0.044549,0.048316,-0.007930,-0.024474
10941,10.941,0.097661,0.047425,0.096034,-0.006998,-0.292958,0.112205,-0.015048,-0.015564
10942,10.942,0.065079,0.050525,0.072221,-0.016608,-0.822619,0.101544,-0.018974,-0.007368
10943,10.943,0.011904,0.048019,0.007650,-0.025530,-0.612191,0.029794,-0.022400,-0.000056
10944,10.944,-0.080771,0.030959,-0.053155,-0.017870,-0.035919,0.002836,-0.017385,0.002162
10945,10.945,-0.245115,0.019978,-0.108125,-0.023227,0.352441,0.012513,-0.027943,0.000141
10946,10.946,-0.267477,0.018172,-0.129752,-0.022455,0.705381,-0.010273,-0.029529,-0.009208
10947,10.947,-0.206626,0.005391,-0.110776,-0.009654,0.514201,-0.017269,-0.041094,-0.011002
10948,10.948,-0.114158,0.003938,-0.046510,-0.000399,0.107897,-0.049726,-0.042843,0.008828
10949,10.949,0.037126,0.005709,0.030759,0.008024,-0.155849,-0.067416,-0.027811,0.011424
10950,10.950,0.138667,-0.009272,0.082464,0.012553,-0.107463,-0.062560,-0.034066,0.018629
10951,10.951,0.194048,-0.011069,0.091532,0.016585,-0.063694,-0.077374,-0.028627,0.011988
10952,10.952,0.210693,0.005893,0.116916,0.025371,-0.024469,-0.099898,-0.033850,0.013967
10953,10.953,0.195353,0.003857,0.155477,0.028575,0.010520,-0.104333,-0.029446,0.030645
10954,10.954,0.070065,0.010074,0.105277,0.021283,0.042099,-0.108476,-0.025552,0.023962
10955,10.955,-0.014090,-0.006563,0.007694,0.010938,-0.108304,-0.072824,-0.026888,0.017790
10956,10.956,-0.060024,-0.013070,-0.062308,0.001274,-0.299187,-0.049399,-0.009963,0.000942
10957,10.957,-0.101841,-0.010939,-0.125917,-0.005012,-0.522107,-0.072206,-0.002853,-0.014754
10958,10.958,-0.089595,-0.005249,-0.114978,0.000551,-0.195120,-0.133114,-0.000824,-0.020975
10959,10.959,-0.055410,-0.006805,-0.105163,-0.006725,0.109460,-0.228967,0.017451,-0.011817
10960,10.960,-0.003655,-0.017327,-0.115038,-0.013144,0.148185,-0.267648,0.034539,-0.023813
10961,10.961,0.062257,-0.010289,-0.072174,-0.017340,0.328105,-0.119015,0.049940,-0.022454
10962,10.962,0.104958,-0.006494,-0.048974,-0.007301,0.623429,0.022349,0.051809,-0.007433
10963,10.963,0.096767,-0.009642,-0.042037,-0.005877,0.742207,0.077017,0.057242,-0.009693
10964,10.964,0.089362,-0.006536,-0.048698,-0.002077,0.561284,-0.007853,0.045254,-0.000642
10965,10.965,0.069882,0.005717,-0.019721,-0.005205,0.199297,-0.054336,0.043567,-0.012743
10966,10.966,0.052363,0.020999,0.049330,0.004362,-0.425963,-0.041107,0.039299,-0.014540
10967,10.967,0.036402,0.043523,0.153416,0.008180,-1.022077,0.046439,0.027707,0.003284
10968,10.968,0.012120,0.040631,0.222705,0.009281,-0.944859,0.056944,0.028974,-0.014242
10969,10.969,-0.010041,0.021474,0.209986,0.016644,-0.452951,0.003779,0.019085,-0.007897
10970,10.970,-0.022134,0.009072,0.152330,0.021281,0.121970,-0.063400,0.015139,-0.002070
10971,10.971,-0.055212,-0.006559,0.079323,0.020496,0.508073,-0.072907,0.013925,0.010675
10972,10.972,-0.068659,-0.012747,0.031947,0.021237,0.859253,-0.081706,0.027479,0.001949
10973,10.973,-0.080724,-0.040784,0.040614,0.019276,0.923462,-0.132711,0.036689,0.000197
10974,10.974,-0.113746,-0.076946,0.079848,0.028834,0.634127,-0.192539,0.031527,0.004031
10975,10.975,-0.127168,-0.072363,0.186860,0.033004,0.160771,-0.186141,0.032988,0.007505
10976,10.976,-0.091356,-0.050554,0.263704,0.039401,-0.285214,-0.080664,0.017715,-0.000521
10977,10.977,-0.057619,-0.046848,0.222633,0.033979,-0.575108,0.055806,0.007585,0.008706
10978,10.978,0.008554,-0.028922,0.109640,0.024668,-0.311385,0.072972,-0.005324,0.009616
10979,10.979,0.056052,-0.006075,0.033942,0.013502,-0.072117,0.054835,-0.006874,0.019616
10980,10.980,0.047634,0.008642,0.020898,0.006066,0.057635,0.038183,-0.005250,0.015217
10981,10.981,0.086913,0.016574,0.009264,0.002197,-0.062403,0.050510,-0.017660,0.016087
10982,10.982,0.094199,0.014003,-0.024329,-0.014007,-0.460042,0.061436,-0.015854,0.014809
10983,10.983,0.087903,0.011587,-0.013038,-0.015984,-0.513334,0.025472,-0.029597,0.011614
10984,10.984,0.082216,0.005282,-0.021515,-0.013735,-0.081026,-0.048782,-0.020149,0.003063
10985,10.985,0.077010,-0.004239,-0.046394,-0.019109,0.325918,-0.192348,-0.021689,-0.009485
10986,10.986,0.062675,-0.006162,-0.068812,-0.020607,0.591319,-0.335906,-0.013920,-0.004434
10987,10.987,0.022939,-0.010963,-0.117712,-0.012804,0.449053,-0.133576,-0.009671,0.009405
10988,10.988,0.007074,-0.009835,-0.136349,-0.016678,0.232306,0.217468,-0.005737,0.011271
10989,10.989,-0.017019,-0.021364,-0.141706,-0.015324,0.193569,0.360474,-0.008742,0.019765
10990,10.990,-0.012440,-0.007660,-0.136291,-0.014170,0.157551,0.316022,0.002969,0.024390
10991,10.991,-0.008309,0.008930,-0.131469,-0.019290,-0.072952,0.117224,0.007750,0.031369
10992,10.992,-0.026125,0.019945,-0.118117,-0.012759,-0.342335,-0.063326,0.009318,0.025184
10993,10.993,-0.035710,0.017744,-0.114062,-0.008452,-0.451510,0.166387,0.008354,0.014975
10994,10.994,-0.050439,-0.002908,-0.081172,-0.018368,-0.288153,0.374894,-0.001739,0.022055
10995,10.995,-0.031235,-0.005825,-0.068017,-0.016951,-0.019680,0.510076,-0.005553,0.025892
10996,10.996,-0.028911,0.001212,-0.024203,-0.010643,-0.127307,0.485064,-0.011585,0.020383
10997,10.997,-0.040088,-0.005643,-0.018579,-0.011606,-0.356052,0.372734,-0.028442,0.004734
10998,10.998,-0.070648,-0.007951,-0.023958,-0.006306,-0.504332,0.270732,-0.040568,-0.028840
10999,10.999,-0.092492,-0.006360,-0.038485,-0.010825,-0.314255,0.177775,-0.042533,-0.043114
11000,11.000,-0.064314,-0.004931,0.001121,-0.016705,0.055860,0.126856,-0.036182,-0.029793
